,country,manager,delivery_method,vendor_terms,transport_mode,order_date,expected_date,actual_date,recorded_date,product_category,product_type,supplier,product_feature,product_name,product_brand,dosage,dosage_form,units_per_pack,total_quantity,total_value,pack_price,unit_price,factory_location,priority_status,total_weight,shipping_cost,insurance_cost,delivery_status,order_to_delivery_days,shipping_cost_per_weight,item_quantity(%)
4828,Haiti,PMO - US,Direct Drop,EXW,Ocean,2014-10-22,2015-03-13,2015-03-13,2015-03-18,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,39554,130528.2,3.3,0.11,"Aurobindo Unit VII, IN",True,3823.0,11051.22,134.18,early_delivery,142,2.89071933036882,0.03
4832,Botswana,PMO - US,Direct Drop,EXW,Air,2010-03-30,2010-08-25,2010-08-25,2010-08-25,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,200mg,Test kit,20,50,1600.0,32.0,1.6,"Trinity Biotech, Plc",True,26.0,659.27,3.45,early_delivery,148,25.35653846153846,0.0
4838,Haiti,PMO - US,Direct Drop,EXW,Air,2011-11-09,2012-02-14,2012-02-14,2012-02-14,MRDT,Malaria,"ACCESS BIO, INC.","Malaria, Antigen P.f., HRP2 CareStart Kit, 60 Tests","Malaria, Antigen P.f., HRP2 CareStart Kit",CareStart,200mg,Test kit,60,2159,50520.6,23.4,0.39,"Access BIO, L.C.",True,5.0,5642.36,70.83,early_delivery,97,1128.472,0.0
4841,South Africa,PMO - US,Direct Drop,DDP,Air,2010-03-18,2010-06-09,2010-06-09,2010-06-09,ARV,Adult,Aurobindo Pharma Limited,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,22372,65326.24,2.92,0.05,"Aurobindo Unit III, India",True,2655.0,6369.79,140.84,early_delivery,83,2.3991676082862523,0.02
4846,Ghana,PMO - US,Direct Drop,FCA,Air,2014-04-30,2014-11-12,2014-11-12,2014-11-13,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,672,3991.68,5.94,0.1,ABBVIE Ludwigshafen Germany,True,88.0,1472.41,4.1,early_delivery,196,16.73193181818182,0.0
4847,Zambia,PMO - US,Direct Drop,EXW,Air,2011-04-01,2011-07-22,2011-07-22,2011-07-22,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,200/50mg,Test kit,100,1729,138320.0,80.0,0.8,Inverness Japan,True,667.0,15123.48,228.23,early_delivery,112,22.673883058470764,0.0
4849,Vietnam,PMO - US,Direct Drop,FCA,Air,2013-10-04,2014-04-07,2014-04-07,2014-04-07,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,7031,427625.42,60.82,0.51,ABBVIE Ludwigshafen Germany,True,1720.0,5324.08,528.97,early_delivery,185,3.0953953488372092,0.01
4850,South Africa,PMO - US,Direct Drop,DDP,Ocean,2010-06-02,2010-10-12,2010-10-12,2010-10-12,ARV,Adult,Aurobindo Pharma Limited,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,17701,79831.51,4.51,0.15,"Aurobindo Unit III, India",True,1552.0,18114.34,172.12,early_delivery,132,11.671610824742269,0.02
4853,Swaziland,PMO - US,Direct Drop,EXW,Air,2012-08-23,2013-05-17,2013-05-17,2013-05-17,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,240,19200.0,80.0,0.8,"Alere Medical Co., Ltd.",True,100.0,2274.64,26.92,early_delivery,267,22.746399999999998,0.0
4856,South Africa,PMO - US,Direct Drop,DDP,Ocean,2010-11-26,2011-04-05,2011-04-08,2011-04-08,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,44293,303849.98,6.86,0.23,"Cipla, Goa, India",True,2951.0,5567.75,501.35,delayed,133,1.8867333107421214,0.04
4857,Nigeria,PMO - US,Direct Drop,EXW,Air,2012-10-05,2013-01-09,2013-01-17,2013-01-17,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300/300mg,Test kit,100,2744,244216.0,89.0,0.89,"Alere Medical Co., Ltd.",True,1235.0,25577.2,342.39,delayed,104,20.71028340080972,0.0
4859,Tanzania,PMO - US,Direct Drop,EXW,Air,2014-03-27,2014-08-29,2014-08-29,2014-09-03,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300/300mg,Test kit,100,672,53760.0,80.0,0.8,"Alere Medical Co., Ltd.",True,277.0,4379.48,55.27,early_delivery,155,15.810397111913355,0.0
4860,Cameroon,PMO - US,Direct Drop,EXW,Air,2013-08-19,2013-11-07,2013-10-30,2013-10-31,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,32400,150660.0,4.65,0.16,"Aurobindo Unit VII, IN",True,3227.0,26930.79,186.37,early_delivery,72,8.345457080880074,0.03
4861,Ethiopia,PMO - US,Direct Drop,EXW,Air,2009-10-27,2009-12-30,2009-12-30,2009-12-30,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,50000,130000.0,2.6,0.04,Mylan (formerly Matrix) Nashik,True,2504.0,7354.24,280.28,early_delivery,64,2.936996805111821,0.04
4863,Rwanda,PMO - US,Direct Drop,EXW,Ocean,2010-09-03,2011-05-31,2011-05-31,2011-05-31,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,82981,776702.16,9.36,0.31,Hetero Unit III Hyderabad IN,True,6683.0,14760.6,1674.57,early_delivery,270,2.2086787370941194,0.07
4864,Guyana,PMO - US,Direct Drop,EXW,Air,2011-07-13,2011-09-06,2011-09-06,2011-09-06,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,150/300mg,Test kit,100,915,91500.0,100.0,1.0,Inverness Japan,True,439.0,11941.94,150.98,early_delivery,55,27.20259681093394,0.0
4865,Haiti,PMO - US,Direct Drop,EXW,Air,2013-04-26,2013-12-12,2013-12-12,2013-12-13,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,150/300mg,Test kit,1,350,8575.0,24.5,24.5,"KHB Test Kit Facility, Shanghai China",True,240.0,2933.25,10.61,early_delivery,230,12.221875,0.0
4866,Kenya,PMO - US,Direct Drop,EXW,Air,2011-03-30,2011-07-08,2011-07-08,2011-07-08,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,150/300mg,Test kit,100,10000,890000.0,89.0,0.89,Inverness Japan,True,2951.0,31923.61,1468.5,early_delivery,100,10.817895628600475,0.01
4868,South Africa,PMO - US,Direct Drop,DDP,Ocean,2010-08-31,2011-05-03,2011-05-03,2011-05-03,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,25000,209000.0,8.36,0.14,"Aurobindo Unit III, India",True,2275.0,3073.74,450.6,early_delivery,245,1.3510945054945054,0.02
4869,Rwanda,PMO - US,Direct Drop,CIP,Air,2009-02-27,2010-10-10,2010-10-10,2010-10-10,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,21080,189720.0,9.0,0.15,Mylan (formerly Matrix) Nashik,True,1716.0,17074.8,371.85,early_delivery,590,9.95034965034965,0.02
4871,Nigeria,PMO - US,Direct Drop,EXW,Air,2012-10-05,2013-01-09,2013-03-20,2013-03-20,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100/25mg,Test kit,100,2880,256320.0,89.0,0.89,"Alere Medical Co., Ltd.",True,1249.0,26380.35,359.36,delayed,166,21.12117694155324,0.0
4873,Haiti,PMO - US,Direct Drop,FCA,Air,2009-11-03,2010-06-18,2010-06-18,2010-06-18,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,300,2712.0,9.04,0.15,ABBVIE Ludwigshafen Germany,True,44.0,1075.54,5.85,early_delivery,227,24.444090909090907,0.0
4875,Vietnam,PMO - US,Direct Drop,EXW,Air,2011-03-31,2011-10-19,2011-10-19,2011-10-19,ARV,Adult,HETERO LABS LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,10000,60000.0,6.0,0.2,Hetero Unit III Hyderabad IN,True,865.0,7878.43,99.0,early_delivery,202,9.108011560693642,0.01
4876,Rwanda,PMO - US,Direct Drop,CIP,Air,2011-11-30,2012-05-23,2012-05-23,2012-05-23,ARV,Adult,CIPLA LIMITED,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,768,4369.92,5.69,0.19,"Cipla, Goa, India",True,55.0,393.29,6.13,early_delivery,175,7.1507272727272735,0.0
4877,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2014-01-31,2014-12-04,2014-12-04,2014-12-08,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Atazanavir/Ritonavir,Generic,300/100mg,Tablet,30,2500,50000.0,20.0,0.67,Mylan (formerly Matrix) Nashik,True,343.0,3978.49,51.4,early_delivery,307,11.599096209912537,0.0
4878,Kenya,PMO - US,Direct Drop,EXW,Air,2009-09-16,2010-01-11,2010-01-11,2010-01-11,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,100/25mg,Test kit,20,1000,32000.0,32.0,1.6,"Trinity Biotech, Plc",True,347.0,4259.57,62.72,early_delivery,117,12.275417867435158,0.0
4880,Dominican Republic,PMO - US,Direct Drop,EXW,Air,2012-12-17,2013-08-10,2013-08-10,2013-08-10,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,100/25mg,Test kit,20,412,13184.0,32.0,1.6,"Trinity Biotech, Plc",True,123.0,1375.8,16.31,early_delivery,236,11.185365853658537,0.0
4882,Zambia,PMO - US,Direct Drop,EXW,Air,2014-08-19,2015-03-11,2015-03-11,2015-03-31,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,100/25mg,Test kit,100,1364,109120.0,80.0,0.8,"Alere Medical Co., Ltd.",True,553.0,7845.09,112.18,early_delivery,204,14.186419529837252,0.0
4883,Uganda,PMO - US,Direct Drop,FCA,Air,2014-06-11,2014-11-06,2014-11-06,2014-11-07,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,724,4300.56,5.94,0.1,ABBVIE Ludwigshafen Germany,True,82.0,1042.36,4.42,early_delivery,148,12.71170731707317,0.0
4884,Ghana,PMO - US,Direct Drop,EXW,Ocean,2014-04-30,2014-11-10,2014-11-10,2014-11-12,ARV,Adult,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,167716,535014.04,3.19,0.11,"Strides, Bangalore, India.",True,10803.0,24636.23,549.99,early_delivery,194,2.280498935480885,0.14
4885,South Africa,PMO - US,Direct Drop,DDP,Ocean,2011-03-11,2012-01-09,2012-01-09,2012-01-09,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,"Abacavir 20mg/ml [Ziagen], oral solution, Bottle, 240 ml",Abacavir,Ziagen,20mg/ml,Oral solution,240,17337,160887.36,9.28,0.04,GSK Mississauga (Canada),True,6680.0,3755.91,265.46,early_delivery,304,0.5622619760479042,0.01
4886,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2013-04-18,2014-01-31,2014-01-31,2014-02-03,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit, 20 Tests","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,600mg,Test kit,20,1900,55100.0,29.0,1.45,Chembio Diagnostics Sys. Inc.,True,763.0,7153.63,68.16,early_delivery,288,9.375661861074706,0.0
4888,Uganda,PMO - US,Direct Drop,EXW,Ocean,2013-07-08,2013-11-08,2013-11-08,2013-11-13,ARV,Adult,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,71348,227600.12,3.19,0.11,"Strides, Bangalore, India.",True,4334.0,8144.11,281.54,early_delivery,123,1.8791209044762343,0.06
4890,Rwanda,PMO - US,Direct Drop,FCA,Air,2011-10-26,2012-01-27,2012-01-27,2012-01-27,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Lopinavir/Ritonavir,Generic,100/25mg,Tablet,60,1395,10755.45,7.71,0.13,ABBVIE Ludwigshafen Germany,True,188.0,3035.87,17.75,early_delivery,93,16.148244680851064,0.0
4891,Uganda,PMO - US,Direct Drop,EXW,Air,2013-05-17,2013-08-16,2013-08-16,2013-08-16,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,60678,491491.8,8.1,0.13,Mylan (formerly Matrix) Nashik,True,8402.0,28304.85,607.98,early_delivery,91,3.368822899309688,0.05
4892,Nigeria,PMO - US,Direct Drop,EXW,Air,2014-05-16,2014-08-19,2014-09-09,2014-09-29,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,250mg,Test kit,100,3154,280706.0,89.0,0.89,"Alere Medical Co., Ltd.",True,1279.0,19112.91,288.57,delayed,116,14.943635652853791,0.0
4893,Sudan,PMO - US,Direct Drop,EXW,Air,2011-02-05,2011-04-23,2011-04-23,2011-04-23,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit, 20 Tests","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,250mg,Test kit,20,132,4224.0,32.0,1.6,"Trinity Biotech, Plc",True,50.0,1595.38,6.97,early_delivery,77,31.907600000000002,0.0
4896,Ethiopia,PMO - US,Direct Drop,EXW,Air,2011-01-13,2011-05-04,2011-05-04,2011-05-04,ARV,Adult,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Didanosine,Generic,250mg,Delayed-release capsules,30,1625,21125.0,13.0,0.43,"Aurobindo Unit III, India",True,111.0,1206.62,34.86,early_delivery,111,10.87045045045045,0.0
4898,Rwanda,PMO - US,Direct Drop,EXW,Air,2011-12-06,2012-01-24,2012-01-24,2012-01-24,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,2800,14980.0,5.35,0.18,"Aurobindo Unit VII, IN",True,273.0,2964.49,21.0,early_delivery,49,10.858937728937729,0.0
4899,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2010-08-26,2010-11-22,2010-11-22,2010-11-22,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests","HIV 1/2, Determine HIV Kit, without Lancets",Determine,10mg/ml,Test kit,100,275,21367.5,77.7,0.78,Inverness Japan,True,64.0,2319.8,46.07,early_delivery,88,36.246875,0.0
4900,Liberia,PMO - US,Direct Drop,EXW,Air,2011-08-04,2011-10-20,2011-10-20,2011-10-20,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,10mg/ml,Test kit,25,70,1400.0,20.0,0.8,"Standard Diagnostics, Korea",True,25.0,648.95,2.31,early_delivery,77,25.958000000000002,0.0
4901,Haiti,PMO - US,Direct Drop,EXW,Ocean,2013-08-21,2014-05-09,2014-05-09,2014-05-12,ARV,Pediatric,Aurobindo Pharma Limited,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,2040,3080.4,1.51,0.01,"Aurobindo Unit III, India",True,820.0,2214.69,3.81,early_delivery,261,2.7008414634146343,0.0
4902,Guyana,PMO - US,Direct Drop,FCA,Air,2011-07-11,2011-11-30,2011-11-30,2011-11-30,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,51,4192.2,82.2,0.27,ABBVIE (Abbott) Logis. UK,True,99.0,1454.81,6.92,early_delivery,142,14.695050505050505,0.0
4904,Uganda,PMO - US,Direct Drop,EXW,Air,2013-10-23,2014-03-04,2014-03-04,2014-03-05,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,300,188,5794.16,30.82,0.1,ABBVIE (Abbott) Logis. UK,True,221.0,2553.06,5.96,early_delivery,132,11.552307692307693,0.0
4905,Nigeria,PMO - US,Direct Drop,EXW,Air,2014-05-16,2014-08-19,2014-08-27,2014-09-04,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,150mg,Test kit,100,6340,564260.0,89.0,0.89,"Alere Medical Co., Ltd.",True,2571.0,37297.95,580.06,delayed,103,14.50717619603267,0.01
4906,Uganda,PMO - US,Direct Drop,EXW,Air,2009-11-25,2010-03-09,2010-03-09,2010-03-09,ARV,Pediatric,EMCURE PHARMACEUTICALS LTD,"Atazanavir 150mg, capsules, 60 Caps",Atazanavir,Generic,150mg,Capsule,60,384,10018.56,26.09,0.43,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",True,40.0,990.07,19.64,early_delivery,104,24.75175,0.0
4909,Ghana,PMO - US,Direct Drop,EXW,Air,2014-03-24,2014-07-17,2014-07-17,2014-07-17,ARV,Adult,STRIDES ARCOLAB LIMITED,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,47716,152214.04,3.19,0.11,"Strides, Bangalore, India.",True,3077.0,22734.92,156.48,early_delivery,115,7.388664283392915,0.04
4910,Burundi,PMO - US,Direct Drop,EXW,Air,2012-02-17,2012-06-05,2012-06-05,2012-06-05,HRDT,HIV test,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)","HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests","HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody",Colloidal Gold,30/60mg,Test kit,1,23,563.5,24.5,24.5,"KHB Test Kit Facility, Shanghai China",True,21.0,1327.6,0.79,early_delivery,109,63.219047619047615,0.0
4911,Ghana,PMO - US,Direct Drop,EXW,Air,2014-08-11,2015-04-10,2015-04-10,2015-04-13,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,11022,21933.78,1.99,0.03,"Mylan,  H-12 & H-13, India",True,1976.0,12580.0,22.55,early_delivery,242,6.366396761133603,0.01
4912,Zambia,PMO - US,Direct Drop,EXW,Air,2011-12-22,2012-03-05,2012-03-05,2012-03-05,ARV,Adult,Aurobindo Pharma Limited,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,100000,735000.0,7.35,0.24,"Aurobindo Unit III, India",True,9389.0,51294.87,1030.47,early_delivery,74,5.463294280541059,0.09
4913,Dominican Republic,PMO - US,Direct Drop,EXW,Air,2011-06-21,2011-10-07,2011-10-07,2011-10-07,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,30mg,Test kit,100,1000,92000.0,92.0,0.92,Inverness Japan,True,399.0,8776.57,151.8,early_delivery,108,21.99641604010025,0.0
4915,Nigeria,PMO - US,Direct Drop,EXW,Air,2014-12-08,2015-06-30,2015-06-26,2015-07-02,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,30mg,Test kit,100,4657,414473.0,89.0,0.89,"Alere Medical Co., Ltd.",True,2307.0,21672.24,487.83,early_delivery,200,9.394122236671002,0.0
4918,Vietnam,PMO - US,Direct Drop,EXW,Air,2009-10-20,2010-03-17,2010-03-17,2010-03-17,ARV,Adult,Aurobindo Pharma Limited,"Stavudine 30mg, capsules, 60 Caps",Stavudine,Generic,30mg,Capsule,60,24612,35687.4,1.45,0.02,"Aurobindo Unit III, India",True,4762.0,17541.06,69.95,early_delivery,148,3.68354892902142,0.02
4919,South Africa,PMO - US,Direct Drop,DDP,Air,2010-03-18,2010-08-24,2010-09-20,2010-09-20,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,33711,85288.83,2.53,0.04,"Aurobindo Unit III, India",True,1810.0,2016.42,183.88,delayed,186,1.1140441988950276,0.03
4920,Haiti,PMO - US,Direct Drop,EXW,Ocean,2013-01-30,2013-07-25,2013-07-25,2013-07-25,ARV,Adult,HETERO LABS LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,30096,247088.16,8.21,0.14,Hetero Unit III Hyderabad IN,True,4278.0,7567.99,305.65,early_delivery,176,1.769048620850865,0.03
4921,Cameroon,PMO - US,Direct Drop,EXW,Air,2013-08-19,2013-11-07,2013-11-07,2013-11-08,ARV,Adult,Aurobindo Pharma Limited,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,32426,150780.9,4.65,0.16,"Aurobindo Unit VII, IN",True,3234.0,26980.59,186.52,early_delivery,80,8.342792207792208,0.03
4923,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2010-02-02,2010-03-05,2010-03-05,2010-03-05,ARV,Adult,Aurobindo Pharma Limited,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,1461,29950.5,20.5,0.68,"Aurobindo Unit III, India",True,154780.0,1664.12,64.57,early_delivery,31,0.010751518284016022,0.0
4924,Rwanda,PMO - US,Direct Drop,EXW,Air,2012-05-16,2012-06-29,2012-06-29,2012-06-29,ARV,Adult,Aurobindo Pharma Limited,"Didanosine 400mg, delayed-release capsules, 30 Caps",Didanosine,Generic,400mg,Delayed-release capsules,30,1467,29340.0,20.0,0.67,"Aurobindo Unit III, India",True,114.0,4822.01,41.13,early_delivery,44,42.29833333333333,0.0
4925,Kenya,PMO - US,Direct Drop,EXW,Air,2010-09-27,2011-02-10,2011-02-10,2011-02-10,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,50mg,Test kit,100,1,89.0,89.0,0.89,Inverness Japan,True,1370.0,14515.01,0.19,early_delivery,136,10.594897810218978,0.0
4927,Rwanda,PMO - US,Direct Drop,EXW,Air,2014-02-05,2014-04-04,2014-04-04,2014-04-22,ARV,Pediatric,MICRO LABS LIMITED,"Efavirenz 50mg, capsule, 30 Caps",Efavirenz,Generic,50mg,Capsule,30,924,1755.6,1.9,0.06,"Micro labs, Verna, Goa, India",True,45.0,1411.52,1.8,early_delivery,58,31.36711111111111,0.0
4928,Tanzania,PMO - US,Direct Drop,EXW,Air,2010-12-27,2011-06-27,2011-06-27,2011-06-27,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",Bioline,300mg,Test kit,25,10000,200000.0,20.0,0.8,"Standard Diagnostics, Korea",True,3334.0,23489.63,330.0,early_delivery,182,7.045479904019197,0.01
4929,Zambia,PMO - US,Direct Drop,EXW,Air,2013-01-08,2013-06-05,2013-06-06,2013-06-06,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,300mg,Test kit,100,2910,232800.0,80.0,0.8,"Alere Medical Co., Ltd.",True,2910.0,21684.99,287.97,delayed,149,7.451886597938145,0.0
